_id,link,comp_name,Comment,h_s_length,addresses,telephone_numbers,social_media_links,emails
5eb65942b46918d079adebe9,https://fitzroyacademy.com/,Fitzroy Academy,No Addresses in the website,63,[],"['1300205170', '1300 205 170']","['https://twitter.com/fitzroyacademy', 'https://www.instagram.com/fitzroyacademy', 'https://www.linkedin.com/in/nathanmurphy91', 'https://www.instagram.com/p/BYbxVxeDusN/', 'https://www.facebook.com/fitzroyacademy', 'https://www.youtube.com/channel/UC_SJ36ERvTQXhIJ1CRCs0IA']",['love@fitzroyacademy.com']
5eb65a927cb5b3a1ff4ae362,https://www.fluidfirstaid.com.au/,Fluid Learning Courses Brisbane austraila,,290,"['4 Sibley St NORTH LAKES Qld 4509', 'PO Box 2167 REDCLIFFE NORTH Qld  4020', '528 Kingsford-Smith Drive, Hamilton, QLD 4007', 'PO Box 2167 REDCLIFFE NORTH Qld 4020', '4 Sibley St, North Lakes Qld 4509', '4 Sibley St, NORTH LAKES Qld 4509', '528 Kingsford-Smith Drive Hamilton Qld 4007', '4 Sibley Street, North Lakes, QLD 4509']","['0423 185 801', '1300 976 276', '1300 789 541']","['https://www.facebook.com/app_scoped_user_id/3780050982021621', 'https://www.facebook.com/app_scoped_user_id/2962094790575804', 'https://www.facebook.com/app_scoped_user_id/2987052894724252', 'https://www.facebook.com/app_scoped_user_id/3252477428142702', 'https://www.facebook.com/app_scoped_user_id/3225856227467206', 'https://www.facebook.com/app_scoped_user_id/2945379622177457', 'https://www.facebook.com/app_scoped_user_id/2966722476780065', 'https://www.facebook.com/app_scoped_user_id/2992759570836512', 'https://www.facebook.com/app_scoped_user_id/2566918986742318', 'https://www.facebook.com/FluidFirstAid/', 'https://www.facebook.com/app_scoped_user_id/3497817386914370', 'https://www.facebook.com/app_scoped_user_id/2939670329436140', 'https://www.facebook.com/app_scoped_user_id/3930195747021728', 'https://www.facebook.com/app_scoped_user_id/3148942695166487', 'https://www.facebook.com/app_scoped_user_id/3034114119958527', 'https://www.facebook.com/app_scoped_user_id/3360178127347430', 'https://www.facebook.com/app_scoped_user_id/2560897347344257', 'https://www.facebook.com/app_scoped_user_id/3256571161068471', 'https://www.facebook.com/app_scoped_user_id/3869143149781009', 'https://www.facebook.com/app_scoped_user_id/2672207869565518']","['info@fluidlearning.com.au', 'admin@fluidlearning.com.au', 'hello@fluidlearning.com.au', 'sales@firstaidkits.com.au']"
5eb65b645417d406270e7e63,https://foundr.com/,Foundr Magazine,,773,"['231 Chapel St, Prahran, Victoria Australia 3181']",[],"['https://www.facebook.com/sharer/sharer.php?u=https://foundr.com/whats-the-best-working-environment&t=What%27s+the+best+working+environment+for+you%3F', 'https://www.facebook.com/groups/croacademy/', 'https://linkedin.com/in/jonathanrjohn/', 'https://www.facebook.com/sharer/sharer.php?u=https://foundr.com/5-best-strategies-improve-productivity-work-performance&t=5 Brilliant Time And Productivity Hacks For Busy Entrepreneurs', 'https://www.facebook.com/sharer/sharer.php?u=https://foundr.com/networking-tips-for-building-long-lasting-connections&t=Networking Tips for Building Long-Lasting Connections', 'https://twitter.com/webshark360?lang=en', 'https://twitter.com/joncwrites', 'https://www.facebook.com/sharer/sharer.php?u=https://foundr.com/find-business-mentor&t=Foundr Owes Its Success to Great Mentors. Here’s How I Found Mine', 'https://www.facebook.com/sharer/sharer.php?u=https://foundr.com/start-a-business&t=How+to+Start+a+Business+Without+Betting+Your+Life+on+It', 'https://www.facebook.com/sharer/sharer.php?u=https://foundr.com/sir-richard-branson&t=Richard Branson: The Legend’s Playbook of Entrepreneurial Success', 'https://twitter.com/m_michalewicz?lang=en', 'https://foundr.com/foundr-instagram-challenge-top-ten-instagram-domination-accounts#comments/2558', 'https://twitter.com/richardbranson/status/961661303583576066', 'https://www.facebook.com/sharer/sharer.php?u=https://foundr.com/avoid-burnout&t=How to Avoid Burnout: 5 Ways Successful People Stay Sharp, Productive, and Healthy', 'https://www.linkedin.com/shareArticle?mini=true&ro=true&trk=EasySocialShareButtons&title=Start &%23038; Scale Case Studies: 9 Successful Ecommerce Founders Sound Off on How They Did It&url=https://foundr.com/start-and-scale-students-3', 'https://www.facebook.com/plannthat/', 'https://www.facebook.com/sharer/sharer.php?u=https://foundr.com/50-billionaire-tips&t=Here\\&%23039;s How 50 Legendary Billionaires Do Life And Business', 'https://foundr.com/how-to-get-more-followers-on-instagram/', 'https://foundr.com/instagram-influencer-marketing/', 'https://twitter.com/jessiewould']",['support@foundr.com']
5eb65d83728ad01002b3a5f6,https://www.funnelback.com/home,Funnelback,,185,"['1 , 507 Murray Street, Perth   Perth , WA 6000', '51 Allara Street   Canberra , ACT 2601', '12 Gipps St, Collingwood   Melbourne , VIC 3066 Australia', '1 , 507 Murray Street, Perth   Perth , WA 6000 Australia', 'PO Box 3141 South Brisbane QLD  4101', '25 Franklin Street   Adelaide , SA 5000', '2 , North Tower 10 Browning St   Brisbane , QLD 4101', 'PO Box 3141 South Brisbane QLD 4101', '1 , 100 Tory Street, Te Aro Wellington 6011 New Zealand', '3 , 142-146 Elizabeth St   Hobart , TAS 7000', '25 Franklin Street   Adelaide , SA 5000 Australia', '12 Gipps St, Collingwood   Melbourne , VIC 3066', 'Suite 600   Seattle , WA 9812', '3 , 142-146 Elizabeth St   Hobart , TAS 7000 Australia', '2 , North Tower 10 Browning St   Brisbane , QLD 4101 Australia', '51 Allara Street Canberra, ACT 2601', '51 Allara Street   Canberra , ACT 2601 Australia', '51 Allara Street Canberra, ACT 2601 Australia']","['+64 4 805 0098', '1300 036 525']","['https://www.linkedin.com/company/funnelback', 'https://facebook.com/sharer/sharer.php?u=%globals_asset_url^urlencode%', 'https://twitter.com/funnelback', 'https://twitter.com/intent/tweet?original_referer=%globals_asset_url^urlencode%&ref_src=twsrc%5Etfw&text=%globals_asset_name^urlencode%&tw_p=tweetbutton&url=%globals_asset_url^urlencode%&via=funnelback', 'https://www.linkedin.com/shareArticle?mini=true&url=%globals_asset_url^urlencode%&title=%globals_asset_name^urlencode%&summary=%globals_asset_metadata_description^urlencode%&source=Funnelback']","['privacy@funnelback.com', 'support-us@funnelback.com', 'support@funnelback.co.uk', 'support@funnelback.com']"
5eb65f2cde8cab37cd68dffd,https://www.navitas.com/,Navitas,,224,"['8 Brookfield Place 125 St Georges Terrace PERTH WA 6000', '8 Brookfield Place 125 St Georges Terrace PERTH WA 6000 Australia', '8 , Brookfield Place, 125 St Georges Terrace, Perth WA 6000']","['+61 1300 363 992', '1300 351 605', '+61 (0) 7 3835 0489', '+61 (0) 490 434 803', '+61 (0) 498 004 023', '+61 (0)2 8236 8007', '+61 8 93149628', '+61 (0) 2 6639 6048', '+61 (0) 498 023 385']","['http://www.linkedin.com/company/navitas_2?trk=hb_tab_compy_id_292538', 'https://twitter.com/Navitas', 'https://www.facebook.com/navitaseducation']","['rivacy@navitas.com', 'cathy.tobin@navitas.com', 'info@navitas.com', 'agentmanagement@navitas.com', 'jemima.dunlop@navitas.com', 'corporateresponsibility@navitas.com', 'dsar@navitas.com', 'avery.waxman@navitas.com', 'rotection@navitas.com', 'aylor@navitas.com', 'privacy@navitas.com', 'mediaandcomms@navitas.com', 'cr@navitas.com', 'enquiries@oaic.gov.au', 'dpo@navitas.com']"
5eb6603b6e69c6f2e1092cf8,https://www.gotoassignmenthelp.com/,gotoassignmenthelp austraila,No Addresses in the website,962,[],"['+611800905719', '1506187581', '+61 1800 905 719', '1506055864', '1296603579', '1506590881', '1505973663']","['https://twitter.com/intent/tweet?text=6+Tips+to+Deliver+a+Successful+Informative+Speech&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Ftips-to-deliver-a-successful-informative-speech%2F&via=GOTO+Blog', 'https://twitter.com/intent/tweet?text=5+Things+You+Must+Stop+Doing+While+Writing+A+College+Assignment&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fthings-you-must-stop-doing-while-writing-a-college-assignment%2F&via=GOTO+Blog', 'https://twitter.com/intent/tweet?text=Six+Effective+Ways+To+Make+Your+Essay+Attractive+And+Good-+GotoAssignmentHelp&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Feffective-ways-to-make-your-essay-attractive%2F&via=GOTO+Blog', 'https://twitter.com/Go2AssignmentAu', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fhow-to-ace-your-university-exams%2F', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2F9-untold-tactics-engineering-students%2F', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Ftop-5-steps-to-improve-your-homework%2F', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fenglish-structure-publishing-for-success%2F', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Ftimes-when-assignments-prove-to-be-of-advantage%2F', 'https://twitter.com/intent/tweet?text=How+to+Ace+the+Art+of+Writing+Argumentative+Essays&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fhow-to-ace-the-art-of-writing-argumentative-essays%2F&via=GOTO+Blog', 'https://twitter.com/intent/tweet?text=Last+Minute+Tips+Prior+To+Assignment+Submission&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Flast-minute-tips-prior-assignment-submission%2F&via=GOTO+Blog', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fsimple-steps-to-master-in-apa-referencing%2F', 'https://twitter.com/intent/tweet?text=Top+14+Qualities+of+Highly+Optimistic+People%3A+The+Secret+to+Success&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Ftop-qualities-of-highly-optimistic-people-the-secret-to-success%2F&via=GOTO+Blog', 'https://www.youtube.com/watch?v=GSFvY8cx2II', 'https://twitter.com/intent/tweet?text=How+to+Ace+Your+University+Exams&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fhow-to-ace-your-university-exams%2F&via=GOTO+Blog', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fbasic-accounting-equation-explained%2F', 'https://twitter.com/intent/tweet?text=Best+Canadian+Casino+Web+pages+for+2020+%E2%80%93+Top+notch+Online+Casinos+in+Europe&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fbest-canadian-casino-web-pages-for-2020-top-notch-3%2F&via=GOTO+Blog', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fhow-to-be-a-pro-in-writing-conclusions%2F', 'https://twitter.com/intent/tweet?text=Top+12+Factors+and+Approaches+Which+Affect+Your+Assignment&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Ftop-12-factors-and-approaches-which-affects-on-assignments%2F&via=GOTO+Blog', 'https://twitter.com/intent/tweet?text=How+to+Be+A+Pro+in+Writing+Conclusions&url=https%3A%2F%2Fwww.gotoassignmenthelp.com%2Fblog%2Fhow-to-be-a-pro-in-writing-conclusions%2F&via=GOTO+Blog']",['contact@gotoassignmenthelp.com']
5eb661a6796445df9bfd756d,https://web.governanceinstitute.com.au/home/,Governance Institute of Australia,,183,"['Level 3, 100 Melville Street HOBART TAS 7000', '8 Victoria Avenue PERTH WA 6000', '12 :30pm   Charles Darwin University Campus & Room TBC NT 0800', '12 :30pm   BDO Centre 420 King William Street ADELAIDE SA 5000', '1 :15pm to 4:45pm    Darwin TBC DARWIN NT 0800', '1594 , Sydney, NSW 2001', '22 July\xa02020 1:15pm to 4:45pm   Darwin TBC DARWIN NT 0800', '1594 SYDNEY NSW 2001', '12 :30pm    BDO Centre 420 King William Street ADELAIDE SA 5000', '5 :00pm    BDO Centre 420 King William Street ADELAIDE SA 5000', '7 500 Collins Street MELBOURNE VIC 3000', '10 , 5 Hunter Street, Sydney NSW 2000', 'Level 10, 5 Hunter Street SYDNEY NSW 2000', 'Level 10, 5 Hunter Street SYDNEY NSW 2000 AUSTRALIA', '12 :30pm    Charles Darwin University Campus & Room TBC NT 0800', '8 100 Creek Street BRISBANE QLD 4000', '10 5 Hunter Street SYDNEY NSW 2000', '1594 SYDNEY NSW 2001 AUSTRALIA']","['1800 251 849', '+61 2 9232 7174', '61 2 9223 5744', '61 2 9232 7174', '+61 2 9223 5744']","['http://www.linkedin.com/company/governance-institute-of-australia', 'https://www.linkedin.com/groups/4612791', 'https://www.instagram.com/govinstaus/', 'https://twitter.com/govinstaus', 'http://www.facebook.com/GovernanceInstituteofAustralia', 'http://twitter.com/govinstaus', 'https://www.youtube.com/user/ChartSecretariesAust']","['education@governanceinstitute.com.au', 'info@governanceinstitute.com.au', 'customerservice@governanceinstitute.com.au']"
5eb6631b245b7e033d0f92ed,http://www.gradchat.com/,Gradchat,No Addresses in the website,73,[],[],[],['hello@gradchat.co']
5eb66401b0e60a643fae0467,https://au.gradconnection.com/,Gradconnection austraila,,574,"['2 UL40u002F1341 Dandenong Road Chadstone VIC 3148', '100 -"",""company_address"":""Level 6, 10 Help Street Chatswood NSW 2067', '5 u002F141 Flinders Lane, Melbourne, VIC 3000', '30 Hickson Road, Millers Point NSW 2000']","['(02) 8005 0266', '08 8313 8196', '02 9514 1471', '+61 3 9035 5983', '0426 691 012', '+61 2 8005 0266', '1800 655 592', '+61 3 9643 5466', '07 3735 5345', '+61 2 6217 6751', '07 5552 7152', '+61 8 9269 7643', '0427 819 004', '(03) 9905 3151', '07 3735 7099', '08 8313 9262', '0412 534 773']","['/blog/employers/post/grad-managers-how-to-get-started-on-twitter/', 'https://www.instagram.com/commsupercorp/?hl=en', 'https://www.facebook.com/klgatesgraduaterecruitingau', 'https://www.instagram.com/westpacscholars/', 'https://www.facebook.com/PwCAUStudentCareers/', 'https://www.linkedin.com/in/darialevachova', '/blog/employers/post/attract-quality-grads-using-twitter/', 'https://www.instagram.com/pwc_au/', 'https://www.instagram.com/citicareers/', 'https://twitter.com/gradconnection', 'https://www.instagram.com/gradconnection/', 'https://www.linkedin.com/company/white-&-case/', 'https://twitter.com/WestpacScholars', 'https://www.instagram.com/ashurst_official/', 'https://www.linkedin.com/showcase/17998546/', 'https://instagram.com/lifeatriotinto', 'https://twitter.com/CommSuperCorp/', 'https://www.facebook.com/CitiCareers/', '/blog/employers/post/how-to-use-instagram-to-recruit-the-best-grads-for-your-graduate-program/', 'https://www.linkedin.com/company/capgemini']",['westpacscholars@westpac.com.au']
5eb6651284c93e9e1b685024,http://www.growingup.co.nz/en.html,Growing Up in New Zealand,,169,['3 Waikato 1052'],"['0508476 946', '0508 476946', '0508 476 946', '+64 272 984 513', '+64 273 013 037']","['https://www.facebook.com/nigellatta/', 'https://www.facebook.com/growingupnz/', 'https://www.facebook.com/growingupnz/?ref=bookmarks', 'https://www.youtube.com/watch?v=aKz2UkCAl4A', 'https://www.youtube.com/channel/UCPBnBa0SRXtuy4-Ap6YKITA/featured', 'https://www.twitter.com/GrowingUpinNZ', 'https://www.youtube.com/watch?v=RReT19kb3LQ', 'https://www.youtube.com/watch?v=Twqx2-4nRkk', 'https://www.youtube.com/watch?v=sxg-BKrmqrw', 'https://www.youtube.com/watch?v=HGR4PKVVleg', 'https://www.facebook.com/growingupnz']","['contact@growingup.co.nz', 'kirsty.jones@auckland.ac.nz', 'contact@growingup.co.n', 'saraid.black@auckland.ac.nz']"
5eb66682dc99a524418da337,https://my.fsf.org/civicrm/contribute/transact?reset=1&id=50,Guiix austraila,No Addresses in the website,32,[],"['02110-1335', '042-888-848']",[],"['sysadmin@fsf.org', 'privacy@fsf.org', 'donate@fsf.org', 'membership@fsf.org', 'campaigns@fsf.org']"
5eb667a554cc6bc47dbfea44,https://www.heropa.com/,Heropa,,47,"['Level 26/1 Bligh St, Sydney NSW 2000']","['1300 308 510', '1300 308510']",[],[]
5eb6688cf9acda3a876322e4,https://www.humanedge.biz/,Human Edge Software Corp,,61,['427 City Road   South Melbourne VIC 3205'],"['0226141345', '0226114839', '0226121133', '0317151814', '0226133427', '1300 550 765', '1300 301 931', '0226142101']","['https://twitter.com/tribalgroup', 'http://www.linkedin.com/company/tribal']","['equest@tribalgroup.com', 'support.schooledge@tribalgroup.com', 'sales.schooledge@tribalgroup.com']"
5eb669883e6dc49bd6f1540f,https://www.signia-hearing.com.au/,Ignia austraila,,622,"['4 , 11 Finchley Street Milton, QLD 4064', '4 , 11 Finchley Street Milton, QLD 4064 Australia']","['+61 (0)7 38587701', '+61 (0)7 38587700']","['https://www.facebook.com/signiahearing/', 'https://www.youtube.com/channel/UCywvyJjga1QY6gsraN2l_kg', 'https://www.youtube.com/watch?v=DcG_iFGMr0Y', 'https://www.instagram.com/dercortez/', 'https://www.youtube.com/watch?time_continue=2&v=KLc6dr4PmIE', 'https://www.facebook.com/manuel.cortez.official/', 'https://www.youtube.com/watch?v=Zm5l-41YTO0&list=PLIrqBzXZeEX36l5yjVPPfoTeNaJxc8nkJ&index=4', 'https://www.facebook.com/signiahearing']",['customer.au@sivantos.com']
5eb66a9b90f9dd06f1107866,http://jibbfoundation.org.au/,Jibb austraila,,23,['30 9 Castlereagh Street Sydney NSW 2000  GPO Box 1462 Sydney NSW 2001'],['02 9224 7630'],[],['michelle.gortan@mutualtrust.com.au']
5eb66bb449a0728d932475bc,https://jiangren.com.au/,JR Academy,,555,"['155 Waymouth St, Adelaide SA 5000']",['0421-672-555'],"['https://web.archive.org/web/20190710233742/https://www.nytimes.com/2019/07/10/technology/fed-chair-facebook-cryptocurrency-libra.html', 'https://www.itnews.com.au/news/facebook-rules-out-push-into-public-cloud-499112', 'https://www.linkedin.com/school/jr-academy', 'https://www.theverge.com/2019/10/11/20910330/mastercard-stripe-ebay-facebook-libra-association-withdrawal-cryptocurrency', 'https://www.wired.com/2011/12/facebook-data-center/', 'https://www.washingtonpost.com/technology/2019/09/19/facebooks-mark-zuckerberg-dined-with-lawmakers-last-night-privacy-cryptocurrency-were-menu/', 'https://www.europe1.fr/economie/facebook-va-creer-sa-monnaie-nous-allons-demander-des-garanties-previent-bruno-le-maire-3905215', 'https://www.youtube.com/channel/UCanQu2BJniNfGViaF23dJgw', '/blog/facebook', '/application?type=linkedin', 'https://finance.yahoo.com/news/why-facebook-should-take-on-amazon-microsoft-in-the-cloud-in-2020-161151224.html', 'https://www.cnet.com/news/us-lawmaker-wants-facebook-to-halt-its-libra-cryptocurrency-project/', 'https://www.facebook.com/jiangrenquan', 'https://www.cnbc.com/2019/10/11/ebay-drops-out-of-facebook-libra-cryptocurrency-one-week-after-paypal.html', '/career-coaching/linkedin']","['info@jiangren.com.au', 'hello@jiangren.com.au', 'career@jiangren.com.au']"
5eb66ce4535d821544a14dee,https://www.sittr.com/,sitter.com austraila,No Addresses in the website,399,[],[],"['https://instagram.com/wearesittr', 'https://twitter.com/wearesittr', 'https://www.facebook.com/sittr']","['support@sittr.com', 'hello@sittr.com']"
5eb66dabf3d5b58ef16a4c74,https://www.ltt.com.au/,LabTech Training,Redirected to edu site,0,[],[],[],[]
5eb66e99e95b7d86f2518828,https://www.sitepoint.com/community/t/learnable-com-free-training-for-australian-students/33922,Learnable austraila,,82,"['PO Box 1115 COLLINGWOOD VIC  3066', 'PO Box 1115 COLLINGWOOD VIC 3066']","['089 647 638', '1499401426', '1970-01-01 00', '1379302775']","['https://github.com/facebook/react/tree/v16.12.0', 'https://twitter.com/sitepointdotcom', 'https://si-lk.facebook.com/login.php?skip_api_login=1&api_key=507572602784810&kid_directed_site=0&app_id=507572602784810&signed_next=1&next=https%3A%2F%2Fwww.facebook.com%2Fv2.6%2Fdialog%2Foauth%3Fclient_id%3D507572602784810%26redirect_uri%3Dhttps%253A%252F%252Fwww.sitepoint.com%252Fpremium%252Fauth%252Ffacebook%252Fcallback%26response_type%3Dcode%26scope%3Demail%252Cpublic_profile%26state%3D82879db75c1b7f586ab635efc02b98ee8470afec666b960b%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3Dbd56dd39-e9e0-4360-8773-c659d5e658df&cancel_url=https%3A%2F%2Fwww.sitepoint.com%2Fpremium%2Fauth%2Ffacebook%2Fcallback%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3D82879db75c1b7f586ab635efc02b98ee8470afec666b960b%23_%3D_&display=page&locale=si_LK&pl_dbl=0', 'https://www.sitepoint.com/community/t/how-can-i-change-my-facebook-profile-name/351226', 'https://www.linkedin.com/in/wprice', 'https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.sitepoint.com%2Fpremium%2Fauth%2Ffacebook%2Fcallback%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3D82879db75c1b7f586ab635efc02b98ee8470afec666b960b%23_%3D_&h=AT2rpV4mJl55clgiGMj9KxkqiIyQ0iejGYzEYlVjZFrynuh45CUJdugB25z896TqXZJvSzeqlt7yj3zOI3YhgahvPeYunLZEG7--pV0qyrXlQ-A3VRT2j8sbUsqAkySul8VmwphOQ7_5186NV6Hu', 'https://es-la.facebook.com/login.php?skip_api_login=1&api_key=507572602784810&kid_directed_site=0&app_id=507572602784810&signed_next=1&next=https%3A%2F%2Fwww.facebook.com%2Fv2.6%2Fdialog%2Foauth%3Fclient_id%3D507572602784810%26redirect_uri%3Dhttps%253A%252F%252Fwww.sitepoint.com%252Fpremium%252Fauth%252Ffacebook%252Fcallback%26response_type%3Dcode%26scope%3Demail%252Cpublic_profile%26state%3D82879db75c1b7f586ab635efc02b98ee8470afec666b960b%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3Dbd56dd39-e9e0-4360-8773-c659d5e658df&cancel_url=https%3A%2F%2Fwww.sitepoint.com%2Fpremium%2Fauth%2Ffacebook%2Fcallback%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3D82879db75c1b7f586ab635efc02b98ee8470afec666b960b%23_%3D_&display=page&locale=es_LA&pl_dbl=0', 'https://pt-br.facebook.com/login.php?skip_api_login=1&api_key=507572602784810&kid_directed_site=0&app_id=507572602784810&signed_next=1&next=https%3A%2F%2Fwww.facebook.com%2Fv2.6%2Fdialog%2Foauth%3Fclient_id%3D507572602784810%26redirect_uri%3Dhttps%253A%252F%252Fwww.sitepoint.com%252Fpremium%252Fauth%252Ffacebook%252Fcallback%26response_type%3Dcode%26scope%3Demail%252Cpublic_profile%26state%3D82879db75c1b7f586ab635efc02b98ee8470afec666b960b%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3Dbd56dd39-e9e0-4360-8773-c659d5e658df&cancel_url=https%3A%2F%2Fwww.sitepoint.com%2Fpremium%2Fauth%2Ffacebook%2Fcallback%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3D82879db75c1b7f586ab635efc02b98ee8470afec666b960b%23_%3D_&display=page&locale=pt_BR&pl_dbl=0', 'https://www.facebook.com/watch/', 'https://www.sitepoint.com/community/t/how-we-can-earn-money-from-facebook/326090', 'https://developers.facebook.com/?ref=pf', 'https://www.sitepoint.com/community/t/how-to-attract-followers-to-instagram/340558', 'https://www.sitepoint.com/community/t/how-can-i-use-instagram-api-to-post-a-comment-whenever-a-new-post-happens/335997', 'https://www.sitepoint.com/community/t/running-a-competition-on-facebook-asking-entrants-to-like-a-page/353419', 'https://www.facebook.com/help/568137493302217', 'https://twitter.com/jsjoeio/status/1179887451667496960?s=20', 'https://pay.facebook.com/', 'https://www.sitepoint.com/community/t/how-can-i-remove-facebook-account-from-instagram-account-without-using-my-facebook-account/350763', 'https://github.com/facebook/create-react-app/tree/v0.2.3', '/facebook']","['natalie.tarpinian@sitepoint.com', 'johnnydev2335@gmail.com', 'mark@gmail.com', 'from@yourdomain.com', 'alan@gmail.com', 'support@sitepoint.com', 'reply@yourdomain.com', 'bcc@example.com', 'git@github.com', 'tony@starkenterprises.com', 'recipient1@example.com', 'cc@example.com', 'ark@gmail.com', 'recepient1@example.com', 'johnny@johnnydev.com']"
