_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5eb69733109de20b7e1e7cc5,http://www.grunbiotics.com/,Grunbiotics,http://www.grunbiotics.com/,Grünbiotics is an Australian biotechnology company that develops Medical Nutrition products that improve the quality of life for people with chronic diseases and ...,Grünbiotics,info@grunbiotics.com,"['medical food products', 'beneficial medical food products', 'medical foods medical foods', 'grünbiotics products', 'quality medical nutrition products', 'special medical purpose products', 'medical nutrition products', 'medical food', 'developed quality medical nutrition products', 'medical nutrition market research']","['Jan 1, 2011']",['None'],None,['1-10'],"[' Melbourne, Victoria, Australia']",['+61 3 8692 0006'],"['Jamie Hughes', 'founder', ['jhughes@grunbiotics.com']]","['West Podium, Mezzanine, 2/525 Collins St, Melbourne VIC 3000, Australia']","['Biotechnology', 'Nutrition']"
5eb697d1fb1caa3d7c1e7cc5,www.bioproton.com.au,Feed supplements | Bioproton_ a world leading manufacturer,https://www.bioproton.com.au/,Bioproton is committed to developing  manufacturing and marketing of high quality feed ... in our production facilities in Kaarina Finland and Brisbane Australia.,Bioproton,['None'],None,['1984'],"['$913,060.00USD']",None,['11-50'],['Australia'],['+61 7 3344 1490'],"['Juhani von Hellens ', 'Manager_Bioproton Pty Ltd', None]","['55 Dulacca St, Acacia Ridge QLD 4110, Australia']",['Biotechnology']
5eb6988dc9615b33321e7cc5,http://www.durapol.com.au,DURAPOL PTY LTD,http://www.durapol.com.au/,Durapol is Australia's only manufacturer of EPDM rubber wetpour. For over twenty years our Sydney facility has produced one of the playground industry's most ...,Durapol,['sales@durapol.com.au'],"['durapol epdm', 'epdm rubber wetpour', 'wetherill park epdm specialists', 'the durapol epdm colour range', 'durapol', 'standard colour palettes', 'our epdm colours', 'measurably superior epdm granules phone', 'australia', 'a premium epdm granule']",['2000'],['None'],None,['11-50'],['None'],['+61 2 9756 4105'],"['Michael Lee ', 'Sales Manager_Durapol Limited', None]","['21-23 Daniel St, Wetherill Park NSW 2164, Australia']",['Chemicals']
5eb69968d9785183931e7cc5,https://www.neurocaregroup.com/home.html,neuroCare Group: Home,https://www.neurocaregroup.com/,neuroCare Group is a global brand in neuromodulation therapies  promoting only evidence-based protocols in rTMS  Neurofeedback and tDCS. We are active in ...,Neurocare,['widerspruch@neurocaregroup.com'],"['die de techniek van', 'die van leerkrachten', 'die nutzung der', 'die einbindung der', 'die neurocare group gmbh', 'de hoogte van de', 'de loop van de', 'die', 'van de neurocare group nederland', 'die zusendung von newslettern']",[' 9 April 1993'],['$'],$0,['51-200'],"['Bondi New South Wales, AU']",['+61 1300 149 300'],"['BILL MAYER', ' agent_active', None]",['None'],['Mental Health Care']
5eb69a96a657bfc8991e7cc5,www.thecountrycaregroup.com.au/,https://www.thecountrycaregroup.com.au/Assets/mass...,https://www.thecountrycaregroup.com.au/Assets/mass/Nov2014FB/MASSProductCatalogue2014.html,No information is available for this page.Learn why,Country Care Group,['None'],None,[' 4 December 2018'],['$95.9M'],$0,['51-200'],"['Mildura, Victoria']",['+61 1800 843 224'],"['Robert Hogan', 'Managing_Director', None]",['None'],['Health Care']
5eb69c9f160e789d7e1e7cc5,https://www.bounceinc.com.au/,BOUNCE Inc Australia | Trampoline Parks Around Australia,https://www.bounceinc.com.au/,Fly through the air and bounce off the walls. BOUNCE Inc is a massive indoor trampoline park for all ages with venues around Australia. Book online now!,Bounce,contact@joinbounce.com,"['bounce squad participants', 'classic bounce parties', 'mini bounce squad participants', 'mini bounce squad', 'bounce logo', 'sale bounce', 'bounce memberships', 'bounce sessions', 'ninja squad bounce inc', 'classic bounce logo']",['2016'],['$5M'],$0,['11-50'],['New Zealand'],['+61 3 5461 1254'],"['Maria Smith', 'CEO', None]","['62 Sutton Rd, Maryborough VIC 3465, Australia']","['Information Technology', 'Ride Sharing']"
5eb69d5dd8d4ba89261e7cc5,http://www.scopeiteducation.com.au/,Digital Technologies | ScopeIT Education | Australia,https://www.scopeiteducation.edu.au/,ScopeIT Education is Australia's leading digital technologies educator for primary schools and high schools. Need to address 100% of the digital technologies ...,ScopeIT,['None'],"['digital technologies learning journey', 'digital technologies education', 'scopeit education lessons', 'emerging digital technology learning platforms', 'classroom teacher', 'high school students', 'new digital technologies courses', 'australian students', 'digital technologies courses', 'student learning gains']",['2006'],"['$127,000.00USD']",None,['51-200'],"[' Melbourne, Victoria, Australia']",['1300 300 273'],"['Bagińska Lucyna', 'Proprietor', None]",['None'],['Financial Services']
5eb69e1a46e5e5f33b1e7cc5,www.agmfoods.com,Grainfields Australia,https://www.agmfoods.com/,unique only to A.G.M. FOODS Pty. Ltd. This process ensures active  viable bacteria and predigested  natural nutrients. Only the finest grains  legumes  grasses  ...,AGM Foods,contact@agmindustriesinc.com,"['other fermented foods', 'fermenting foods', 'good food', 'fermented probiotic foods', 'fermented food recipes', 'other foods', 'simple fermented food', 'many foods', 'most fermented foods', 'food products']","['Dec 22, 2009']",['$60B'],$0,['11-50'],['Australia'],['+61 7 3396 2866'],"['Ravi Gajula, Srinivas Rao Elipe', 'founder(s)', None]","['106 Berrima St, Wynnum QLD 4178, Australia']","['Cloud Management', 'Solar']"
5eb69f2843ef874fb81e7cc5,https://www.campion.com.au/,Campion | Education Solutions for Australian Schools,https://www.campion.com.au/,Proudly supplying Australian schools & students with the widest range of publishers  books  digital  stationery and art supplies for over 20 years.,Campion Education,oshc@campaustralia.com.au,"['campion education visit campion education', 'campion education campion', 'school campion education', 'digital publishers campion education', 'campion education contact campion school', 'campion education staff', 'campion education vouchers', 'campion education purchases', 'visit campion education', 'campion education returns']",['1987'],['$79.11 millionUSD'],None,['1001-5000'],"[' Glen Iris, Victoria, Australia']",['+61 3 8851 4100'],"['Robert Morley ', 'General Manager Operations ..._LinkedIn', None]","['6090 Malaga 751 Marshall Road, Malaga WA']","['Child Care', 'Events']"
5eb6a18ae6c27a5e961e7cc5,http://www.studenteducationaladventures.com/about/,Student Educational Adventures,https://www.studenteducationaladventures.com/,Student Educational Adventures. No menu assigned. Student Educational ... Est. Budget & Currency. Message. © 2020 Student Educational Adventures.,Student Educational Adventures,['info@studenteducationaladventures.com'],"['student trips', 'local students', 'students', 'student groups', 'travelling students', 'many students', 'student needs', 'several students', 'student excursion', 'student accommodation']",['1949'],['$2.2B'],$0,['1-10'],"['Kensington New South Wales, AU']",['+61 3 9876 5058'],"['Ian Jacobs', 'CEO', None]","['17 Galtymore Cl, Warranwood VIC 3134, Australia']","['Tourism', 'Travel']"
5eb6a230795dc98ebd1e7cc5,https://www.childcareresourcesaustralia.com.au/,Childcare Resources Australia – Provider of RTO_ Educator ...,https://www.childcareresourcesaustralia.com.au/,Childcare Resources Australia. Whether ... If you're on a computer  you can access the viewer via this link: https://viewer.childcareresourcesaustralia.com.au/#!,Childcare Resources Australia,reception@g8education.com,"['learning resources', 'free educator resources', 'cra learning materials', 'children', 'young children', 'new resources', 'individual children', 'multiple learning guides', 'many children', 'childcare course']",['2006'],['$858.2M'],$0,['5001-10000'],"[' Boondall, Queensland, Australia']",['+61 425 335 729'],"['Karen Atkinson', 'CEO', None]",['None'],"['Child Care', 'Education']"
5eb6a2ee6c39588d0c1e7cc5,https://dobsons.com.au/about/heritage/,The Dobsons Heritage | Learn Our Origins & Principles,https://dobsons.com.au/about/heritage/,In 1918 from humble beginnings Thomas Walter Dobson first planted the seed that is now Dobsons Pty Ltd. Opening his first store just 100 meters from our ...,Dobsons,committee@startuptasmania.com,"['college store', 'bayside college store', 'brauer college store', 'norwood secondary college store', 'mordialloc college store', 'eltham college store', 'bucket hat junior norwood secondary college ballarat clarendon college store', 'dobsons pty limited', 'dobson sports short dobsons head', 'ballarat clarendon college store']",['2010'],['$2.59 millionUSD'],None,['1-10'],"[' Hobart, Tasmania, Australia']",['+61 3 9819 1122'],"['David C. Dobson', 'CEO', None]","['667 Glenferrie Rd, Hawthorn VIC 3122, Australia']","['Communities', 'Information Technology']"
5eb6a3d924946bdefc1e7cc5,https://www.wisenet.co/about-us,About Wisenet | Cloud-based LRM,https://www.wisenet.co/about-us,My Co-founder Kim was teaching Hospitality at college  and I was teaching ... what Wisenet is today - a multi-national company offering our unique cloud-based ...,Wisenet,['None'],"['wisenet data', 'other wisenet users', 'other wisenet products', 'wisenet service', 'wisenet', 'wisenet cloud', 'wisenet users', 'wisenet api', 'integration wisenet', 'wisenet enrolments']",['1997'],['$3M'],$0,['11-50'],"[' Melbourne, Victoria, Australia']",['None'],"['Ben Hamilton', 'CEO', ['ben@wisenet.co']]",['None'],"['Information Technology', 'SaaS']"
5eb6a504d1511c119a1e7cc5,http://www.pcschool.net/company/about-us,About Us – PCSchool,https://www.pcschool.net/company/about-us,PCSchool is a fully integrated  cost effective  school administration package  based on ... His wife Baby also joined the company as a programmer and analyst.,PC School,info@school-space.org,"['pcschool nz pcschool', 'pcschool users', 'pcschool customers', 'pcschool payroll', 'communication pcschool conference', 'other pcschool users', 'queensland pcschool', 'pcschool delivery', 'pcschool annual conference', 'pcschool software development blog']",['2011'],['None'],None,['11-50'],['None'],['360037573391'],"['Jemma Phibbs', 'founder(s)', None]","['229 Australia St, Newtown NSW 2042, Australia']","['Association', 'Communities']"
5eb6a5c37baf5cbfaa1e7cc5,https://ranier.com.au/,Ranier Design Group,https://ranier.com.au/,creating uniforms to excite inspire and unify. Login for students/parents or sign up here. Email: Password: home · about us · services · orders & appointments ...,Ranier Design Group,['career@ranier.com.au'],"['ranier design group services', 'school uniform shops', 'ranier design group', 'school uniforms', 'new uniform designs', 'ranier design group brochure order', 'uniform shop solutions', 'schools', 'uniform shops', 'online uniform shop']",['1995'],['$10M'],$0,['11-50'],['None'],['+61 2 8337 7200'],"['Matt Parass', 'CEO', None]","['114 Rothschild Ave, Rosebery NSW 2018, Australia']","['Hospital', 'Medical']"
5eb6a670bc98e2e1471e7cc5,https://www.woodsfurniture.com.au/,Woods Furniture,http://www.woodsfurniture.com.au/,Australia's leading designer  manufacturer & supplier of high quality educational furniture since 1953. Thank you for making it easy to purchase chairs to match ...,Woods Furniture,custserv@howardproducts.com,"['seater woods furniture', 'woods educational furniture', 'woods furniture customers', 'woods furniture offer', 'sales@woodsfurniture.com.au woods furniture', 'classroom storage furniture', 'mm woods furniture pty ltd', 'woods furniture pty ltd', 'woods furniture mini block ottoman', 'woods storage']",['1969'],['None'],None,['11-50'],['None'],['+61 3 9316 0600'],"['Don Wood', 'founder(s)', None]","['564 Geelong Rd, Brooklyn VIC 3012, Australia']","['Consumer Goods', 'Health Care']"
5eb6a7b02266f527831e7cc5,http://au.elevateeducation.com/about,About | Elevate Education,https://au.elevateeducation.com/about,Each year  over 1400 Australian high schools choose Elevate Education for one key reason: each program actually works! Elevate's study skills seminars are ...,Elevate Education,info.us@elevateeducation.com,"['school students', 'helping students', 'students', 'other students', 'top students', 'work students', 'past high school students', 'student performance', 'young students', 'high impact student']",['2001'],['$2.18 millionUSD'],None,['51-200'],"['Redfern, NSW']",['+61 1300 667 945'],"['Douglas Barton', 'founder', ['douglas@elevateeducation.com']]","['3/414 Bourke St, Surry Hills NSW 2010, Australia']",['Education']
5eb6a895c2e3166bcc1e7cc5,https://www.axcelerate.com.au/about/,About Us - Who is aXcelerate?,https://www.axcelerate.com.au/about,We are dedicated to providing solutions for RTOs  training organisations and enterprises through our end-to-end student management system.,Axcelerate,['greg.hockey@wavetraining.com.au'],"['axcelerate manage student payments', 'student management systems', 'new students', 'student data', 'vet students', 'student assessment software', 'student information', 'home student assessments', 'student management software systems', 'students rto management software']",['2010'],['$15.1M'],$0,['11-50'],"['Milton, QLD']",['+61 7 3215 8888'],"['Reay Mackay', 'Managing_Director', ['reay.mackay@axcelerate.com.au', 'reay@axcelerate.com.au']]","['11 Camford St, Milton QLD 4064, Australia']",['Education Management']
5eb6a9f32ea14a40531e7cc5,https://www.alintaapparel.com.au/about-us/,Alinta Apparel,https://www.alintaapparel.com.au/,Alinta Apparel is a quality bespoke uniform manufacturer and retailer. ... Contact one of our Uniform Specialists today to discuss how we can help your school or ...,Alinta Apparel,['lee@alinta.com'],"['enquiries store information alinta sportswear online shops', 'new zealand office alinta schoolwear', 'navigation alinta leavers view', 'alinta express', 'uniform solutions', 'alinta apparel', 'a quality bespoke uniform manufacturer', 'media', 'australia office', 'alinta']",['1995'],['$1.7B'],$0,['501-1000'],"[' Sydney, New South Wales, Australia']",['+61 2 4321 0433'],"['Simon Neylan - Founder', 'founder', None]","['Shop5/8 Stockyard Pl, West Gosford NSW 2250, Australia']","['Energy', 'Renewable Energy']"
5eb6aa92ee8178abc81e7cc5,http://www.thinksmartsoftware.com/,ThinkSmart Software,https://www.thinksmartsoftware.com/,The ThinkSmart Software Home Page.,ThinkSmart Education,admin@thinksmartusa.com,"['new customers', 'thinksmart software pty ltd software delivery model', 'thinksmart software pty ltd', 'thinksmart software ltd', 'effective business software solutions', 'customer service', 'harmless thinksmart software pty ltd', 'other businesses', 'many other customer requests', 'more customers']",['1998'],"['$821,986.00USD']",None,2-10 employees,"Bundoora, Victoria",+44 (0) 207253,"['Nilesh M Bhattad', 'CEO', 'Achiraya Thianthai', 'Director']",['None'],"['CRM', 'Cyber Security']"
5eb6ab66c0c668b01d1e7cc5,http://astrislifecare.com.au/,Astris Lifecare,https://www.astrislifecare.com.au/,"Thomas Holt - Flame Tree is a uniquely built home and is one of Australia's first aged care homes designed as a ""smart building"". Live Care 360 has been ...",Astris Lifecare,helpdesk@lifecare.com,"['hire care astris lifecare', 'astris lifecare', 'care products', 'personal information', 'tim.little@astrislifecare.com.au astris lifecare', 'astris lifecare permission', 'patient care equipment', 'astris lifecare pty ltd.', 'wendylett base sheet astris lifecare', 'pressure care solutions']",['1984'],['None'],None,51-200 employees,"Silverwater, NSW",+61 2 9714 1100,"['Craig Anderson ', 'General Manager Operations ..._LinkedIn', ['craig.anderson@astrislifecare.com.au']]","['5 Millennium Ct, Silverwater NSW 2128, Australia']","['Human Resources', 'Loyalty Programs']"
5eb6b0e61efe4c8c1f1e7cc5,http://www.sportstek.net/index.htm,Sportstek Physical Therapy Supplies Pty Ltd,http://www.sportstek.net/index.htm,Oct 23  2017 - Australias largest range of physical therapy supplies and equipment  supplying physiotherapists  chirpractors  osteopaths  podiatry  and fitness ...,Sportstek Physical Therapy Supplies,info@isokineticsinc.com,None,['1987'],['None'],None,2-10 employees,"Oakleigh, VIC",+61 3 8330 9524,"['Alison Irene STRONG', ' director_inactive', None]","['6 Park Rd, Oakleigh VIC 3166, Australia']",['Medical']
5eb6b168313d3030621e7cc5,http://www.saxonagencies.com.au/About_Us,About Us - Saxon Agencies,https://saxonagencies.com.au/About_Us,Our focus in the marketplace is to supply Veterinary Practitioners across Australia with a complete range of disposables  consumables and related products with ...,Saxon Agencies,['info@saxonagencies.com.au'],"['saxon agencies pty ltd', 'saxon agencies pty ltd.', 'saxon agencies', 'us saxon agencies login', 'saxon', 'single person veterinary practices', 'veterinary practices', 'veterinary wholesaling', 'ongoing product development', 'veterinary wholesaling company']",['2001'],['$3M'],$0,['24'],"['North Sydney New South Wales, AU']",['+61 2 9832 2700'],"['KATHERINE DENISSE DODDS', 'Director', None]","['173 Power St, Glendenning NSW 2761, Australia']","['Finance', 'Financial Services']"
5eb6b201a201f790431e7cc5,http://www.mcfarlanemedical.com.au/,McFarlane Medical: Medical Supplies Australia | Wholesale ...,https://www.mcfarlanemedical.com.au/,McFarlane Medical are Wholesale Medical Equipment Suppliers in ... For general enquries: mcstaff@mcfarlanemedical.com.au. Or email our representative.,Mcfarlane Medical Equipment,info@medaust.com,"['glove gammex latex st', 'non-latex pi underglove st pf', 'gown surgical st', 'xray st 5cmx1m', 'pi underglove st pf', 'st pf', 'latex st', 'pi underglove st pf spi2260', 'latex st dermashield', 'st']",['1972'],['None'],None,['51-200'],"[' Lidcombe, New South Wales, Australia']",['+61 3 9836 7777'],"['HILARY ELIZABETH SANGUINETTI', 'Director', None]","['443-445 Canterbury Rd, Surrey Hills VIC 3127, Australia']",['Health Care']
5eb6b361ce454282431e7cc5,http://www.medopt.com.au/about-us,Medical + Optical,https://www.medopt.com.au/,About Us. Medical + Optical Limited is a quality specialist provider to the Health Care market  with sales and service throughout Australia. We are committed to ...,Medical & Optical Instruments Australia,['None'],"['small bone fractures', 'fractures', 'distal radius fractures', 'carpal fractures', 'scaphoid fractures', 'radial head fractures', 'distal fibula fractures', 'malleolar fractures', 'capitellum fractures', 'calcaneal fractures']",['2001'],['$480.6M'],$0,['514'],['None'],['9.00 - 18.00'],"['Craig Meier', 'CEO', None]",['None'],"['Healthcare, Manufacturing']"
5eb6b3e04b08fc11b61e7cc5,http://www.mdsanz.com/about-us/,About Us | MD Solutions Australasia,https://www.mdsanz.com/about-us/,Our quest for new and innovative products has allowed us to work with the Australia and ... Our passion for finding solutions and refusing the status quo of accepted outcomes has enabled us to work closely with the ANZ ... sales@mdsanz.com.,MD Solutions,info@digirad.com,"['new technology', 'several new technologies', 'surgical device supply md solutions', 'new products', 'md solutions', 'onsite coronavirus rapid test', 'prostate cancer patients', 'true bipolar technology', 'innovative technology', 'hyperlink md solutions']",['2009'],['None'],None,['1-10'],['New Zealand'],['+61 1300 857 230'],"['Xavier Lawrence - Chief', 'CEO', ['xavier.lawrence@mdsanz.com', 'xavier@mdsanz.com']]","['16-18 Tennyson St, Williamstown North VIC 3016, Australia']","['Health Care', 'Information Technology']"
5eb6b49ef2b0c3149b1e7cc5,http://aurorabioscience.com.au/about-us/,About Us - Aurora BioScience,http://aurorabioscience.com.au/about-us/,Aurora BioScience is a trusted medical device supplier and distributor for Australia  New Zealand and across the Pacific. ... About Us. Customers of Aurora BioScience benefit from our specialised blend of ... E: info@aurorabioscience.com.au ...,Aurora Bioscience,info@aurorabioscience.com.au,"['high technology medical devices', 'high technology medical products', 'medical device products', 'new zealand aurora bioscience', 'innovative medical technology', 'innovative medical devices', 'medical devices', 'medical products', 'advanced medical devices', 'dignicap scalp cooling system']",['2005'],"['$59,786.00USD']",None,['1-10'],"[' New Farm, Queensland, Australia']",['+61 1300 309 994'],"['SOREN MOGELSVANG', 'Administrator', None]","['22 Lexington Dr, Bella Vista NSW 2153, Australia']",['Biotechnology']
5eb6b59f9ea7d290471e7cc5,https://www.mediquip.com.au,Mediquip Medical Equipment & Supplies,https://www.mediquip.com.au/,Mediquip Medical Equipment & Supplies.,Mediquip,['admin@mediquip.com.au'],"['simple intravenous injection training model cpr training simulator', 'cae caesar trauma patient simulator', 'cae apollo male patient simulator', 'cae babysim infant patient simulator', 'cae istan patient simulator ares', 'cpap system additional information cae', 'cpr training model', 'cae athena female patient simulator female catheterisation model intramuscular injection buttocks', 'simulator cae hps human patient simulator terms', 'training model']",['1983'],['$5.83 millionUSD'],None,['11-50'],"['Loganholme, QLD']",['+61 1300 246 349'],"['MEDIQUIP INC', ' dos process agent_active', ['inc@mediquip.com.au']]","['3 Henry St, Loganholme QLD 4129, Australia']",['Medical Device']
5eb6b675d1df7e04541e7cc5,https://www.briggatemedical.com,Briggate Medical Company,https://www.briggatemedical.com/,Contact Briggate Medical for pricing. Contact Briggate Medical for pricing. Contact Briggate Medical for pricing.,Briggate Medical Company,admin@brigie.com,"['vacuum podiatry drill', 'callisto 240hd podiatry chair', 'baehr tec a700 podiatry drill', 'callisto 240hd podiatry chair royal blue', 'platin grey mti callisto 240hd podiatry chair', 'vacuum podiatry', 'artg#335672 saeshin thumb domicillary podiatry drill', 'podiatry', 'podiatry chairs', 'pump berchtold callisto berchtold callisto hd quadrastep type b adult size']",['2017'],['None'],None,['1-10'],"[' Brisbane, Queensland, Australia']",['+61 3 8586 7800'],"['Eberson Borrego, Guilherme Borrego, Mike Borrego', 'founder(s)', None]","['23-25 Lakewood Blvd, Braeside VIC 3195, Australia']","['Apps', 'Communities']"
5eb6b75ef05682bd561e7cc5,http://www.therapon.com.au/index.aspx,• Therapon • - Tuugo.biz,https://www.tuugo.biz/Companies/therapon7/0050003593492,http://www.yellowpages.com.au/vic/burwood/therapon-pty-ltd-12232322-listing.html. Veterinary ... http://www.therapon.com.au/pages.aspx?pid=4. Therapon ...,Therapon,['daltons@daltons.com.au'],"['tuugo users', 'user name email display services heidelberg heights', 'other users', 'company information', 'canberra reference books canberra', 'showrooms heidelberg heights event management services heidelberg heights company logo education center', 'australia | tuugo local businesses', 'third users', 'heidelberg heights event management services', 'books canberra']",['1992'],['None'],None,['11-50'],['None'],['+61 409 227 896'],"['JAMES S BECKMAN MD', 'Chief Executive Officer', ['james_beckman@therapon.com.au', 'beckman.james@therapon.com.au', 'beckman_james@therapon.com.au']]","['323 Pennant Hills Rd, Pennant Hills NSW 2120, Australia']",['Consumer Goods']
5eb6b8a9b0bfa077aa1e7cc5,https://hubhello.com/,HubHello,https://hubhello.com/,HubHello provides a unique and holistic service system for sharing information across Social Service ecosystems  leading to improved outcomes for citizen ...,HubHello,sales@clickmatix.com.au,None,['Jan 2014'],['$4.3M'],$0,['101-250'],"[' Melbourne, Victoria, Australia']",['+61 1300 769 110'],"['David Salajan - Chief', 'CEO', ['david@hubhello.com']]","['91 Liverpool Street, Sydney NSW, VIC 2000, Australia']","['Digital Marketing', 'Marketing Automation']"
5eb6b928dd96b98b8b1e7cc5,http://www.austechmedical.com/index.php,Austech Medical -,https://www.austechmedical.com/,Dec 17  2018 - Austech Medical . We can provide a range of mobility and health care products from a broad range of manufacturers and supports NDIS.,Austech Medical,info@medaust.com,"['mobile commode', 'padded arm rests', 'removable padded seat', 'padded calf rests', 'chair senior product specialist', 'foot rest', 'space commode general enquiries specifications site map k-care', 'seat', 'adjustable swing', 'bedside commode k-care']",['1972'],['None'],None,['None'],"[' Lidcombe, New South Wales, Australia']",['+61 7 5495 8663'],"['Peter Fleming', 'Managing_Director', ['peterfleming@austechmedical.com', 'peter@austechmedical.com']]","['1/88 Lear Jet Dr, Caboolture QLD 4510, Australia']",['Health Care']
5eb6ba00d479014c311e7cc5,http://www.surgicalspecialties.com.au/,Surgical Specialties - Surgical Specialties,http://www.surgicalspecialties.com.au/,Surgical Specialties are an Australian importer and distributor of orthopaedic ... Surgical Specialties has grown to be one of Australia's largest independent ...,Surgical Specialties,service@surgicalspecialties.com,"['pain relief system surgical specialties', 'surgical specialties group', 'steptember surgical specialties', 'surgical specialties publicaly', 'www.therapyspecialties.com.au surgical specialties', '| surgical specialties', 'locking cannulated blade plate system surgical specialties', 'surgical specialties', 'm g surgical specialties', 'surgical specialties human resources']",['1999'],['$33M'],$0,['51-200'],"['Frenchs Forest, NSW']",['+61 1300 665 884'],"['Phil Nicholl', 'CEO', None]","['1/17 Rodborough Rd, Frenchs Forest NSW 2086, Australia']","['Medical', 'Medical Device']"
5eb6bafd19a91c6bc11e7cc5,http://medicaldevices.com.au,Medical Devices Australia - supplying high quality medical ...,http://medicaldevices.com.au/,Australian suppliers of quality medical equipment ranging from operating tables to warming units  from theatre lighting to single-use sterile instruments.,Medical Devices,info@medaust.com,"['medical storage systems', 'high quality medical equipment', 'surgical procedures', 'storage systems', 'safe patient transfer', 'wide range', 'operating tables get', 'high quality', 'mobile operating tables', 'systems patient warming examination lights broselow paediatric emergency cart']",['1972'],['None'],None,['None'],"[' Lidcombe, New South Wales, Australia']",['61 2 9009 4777'],"['Ian Burgess', 'Chairman', None]",['None'],['Health Care']
5eb6bbe2c4e683d6001e7cc5,http://www.lmtsurgical.com/about-us/,LMT Surgical – Life Movement Technology,https://lmtsurgical.com/,Contact Us. LIFE MOVEMENT TECHNOLOGY. View Products. SERVING YOUR. Across 8 surgical specialties  LMT Surgical takes pride. in distributing a product ...,LMT Surgical,['2499-1592438400-1592783999@lmtsurgical.com'],"['var', 'var sfbap1_limit_post_characters', 'var sfbap1_number_vk', 'event views navigation events', 'var sfbap1_access_token', 'var sfbap1_show_photos_from_instagram', 'var twitter_query_string', 'var sfbap1_enable_pinterest_feed', 'var sfbap1_number_twitter', 'vcalendar geminus system']",['2015'],['$4.4M'],$0,['1-10'],"['Milton, QLD']",['+61 7 3367 6600'],"['Jon Mills', 'founder', None]","['239 Milton Rd, Milton QLD 4064, Australia']",['Medical Device']
5eb6bd08754af87d741e7cc5,www.a4maths.com.au,A4 Maths Learning Centre – Individualized Multi-Sensory ...,https://a4maths.net.au/,Helping children in whitehorse council area with education for over 22 years - Prep to year 12. High quality individualized education for an affordable price.,'A' 4 Maths Learning Centres,hello@mathspathway.com,"['vce intensive program', 'a4 maths program', 'holiday programs', 'multi sensory individualised school work program research', 'student skill building', 'less skill students', 'children', 'a4 maths learning centre math methods', 'student', 'individualized multi-sensory learning other individualized help']",['2012'],['$10M'],$0,['11-50'],"[' South Melbourne, Victoria, Australia']",['+61 2 9418 1277'],"['Justin Matthys, Richard Wilson', 'founder(s)', None]",['None'],"['EdTech', 'Education']"
5eb6bd6f88582ed22e1e7cc5,http://www.bio-strategy.com.au/,Bio-Strategy - delivering technology,https://www.bio-strategy.com/,Bio-Strategy provide quality technology solutions for research  biotechnology  clinical diagnostics and industrial applications in partnership with world leading ...,Bio-Strategy Laboratory Products,['webshop.nz@bio-strategy.com'],"['hamilton chromatography products', 'hamilton products', 'high quality products', 'quality technology solutions', 'medical research hamilton company', 'laboratory incubators laboratory balances corning cell culture', 'hamilton company', 'hamilton robotics microplate', 'cell imaging systems', 'cellular imaging corning']","['Jan 1, 2003']",['$13.5M'],$0,['51-100'],"[' Albany, Auckland, New Zealand']",['+61 1800 008 453'],"['Joe Collins', 'CEO', ['jcollins@bio-strategy.com', 'collinsjoe@bio-strategy.com']]","['144 Moorebank Ave Moorebank, NEW SOUTH WALES, 2170 Australia']","['Biotechnology', 'Chemical']"
5eb6be6b9a04c870951e7cc5,https://directnational.com.au/about-us/,About Us - Direct National,https://directnational.com.au/about-us/,Our customers continually request us to invest further in their business with the provision of product servicing  ... We are proud to acknowledge our exclusive arrangements with many suppliers which have also ... Sales@directnational.com.au ...,Direct National,info@nab.com,"['epson projectors', 'epson eb-685wi ultra-short throw epson', 'high capacity shredder epson lens epson', 'screens epson', 'epson', 'networked epson projector', 'projectors epson', 'epson projector', 'epson 3lcd', 'audio epson']","['Oct 4, 1858']",['$12.1B'],$0,['1001-5000'],"[' Docklands, Victoria, Australia']",['+61 7 3352 4222'],"['Ross McEwan', 'Managing_Director', None]",['None'],"['Banking', 'Finance']"
5eb6bf9531912db86d1e7cc5,https://www.furnwareaus.com.au/our-people,Contact Us - Furnware,https://www.furnware.com/en-nz/contact,Tick this box if you wish to receive our monthly newsletters. ... Australia. Postal address - The Commons  80 Market Street  South Melbourne  VIC  3205.,Furnware,['cory.janssen@furnware.co.nz'],"['learning space', 'great learning spaces', 'learning spaces', 'new learning space solutions', 'inspiring learning spaces', 'innovative learning spaces', 'effective learning spaces', 'dynamic learning space', 'traditional learning space', 'junior learning spaces']",['10 January 1995'],['None'],None,['51-200'],['New Zealand'],['+61 1300 222 600'],"['Daniel Fooks', 'CEO', None]","['18 Burns Rd, Heathcote NSW 2233, Australia']",['Furniture']
5eb6c13482dff544b31e7cc5,http://www.reddamhouse.com.au/,Reddam House School - Sydney Australia,http://www.reddamhouse.com.au/,Enter The Reddam Web Site | Uniform Shop | Media | Newsletter | Canteen Menu | HSC Results | Compliance Reports | Gateway| Privacy Policy | Contact.,Reddam House,['enrolment@reddamhouse.com.au'],"['reddam house students', 'reddam students', 'high school', 'early learning school newsletters', 'other schools', 'school founder graeme crawford', 'high school students', 'early learning school curriculum', 'high school assemblies host graeme crawford', 'reddam early learning school']",['2013'],['None'],None,"['1,001-5,000']",['None'],['+61 2 9369 4096'],"['INTERTRUST (UK) LIMITED', ' secretary_active', None]","['Edgecliff Rd, Woollahra NSW 2025, Australia']",['Education Management']
